id,run_id,ts,equity,cash,unrealized,peak,session_date_utc,gap_annotation,boot_id,mode
131265,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:38:14.037+00,4990.471126008850000000,4989.678046040000000000,-0.008031285166886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131264,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:38:09.032+00,4990.471073755450000000,4989.678046040000000000,-0.008083538566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131263,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:38:04.029+00,4990.471059155450000000,4989.678046040000000000,-0.008098138566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131262,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:37:59.012+00,4990.470846554550000000,4989.678046040000000000,-0.008310739466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131261,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:37:53.992+00,4990.470866129550000000,4989.678046040000000000,-0.008291164466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131260,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:37:48.967+00,4990.471067968150000000,4989.678046040000000000,-0.008089325866886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131259,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:37:43.937+00,4990.470957424250000000,4989.678046040000000000,-0.008199869766886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131258,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:37:38.924+00,4990.470809000450000000,4989.678046040000000000,-0.008348293566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131257,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:37:33.918+00,4990.470671447450000000,4989.678046040000000000,-0.008485846566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131256,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:37:28.894+00,4990.470203922650000000,4989.678046040000000000,-0.008953371366886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131255,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:37:23.881+00,4990.470749456050000000,4989.678046040000000000,-0.008407837966886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131254,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:37:18.856+00,4990.470616615250000000,4989.678046040000000000,-0.008540678766886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131253,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:37:13.834+00,4990.470704741150000000,4989.678046040000000000,-0.008452552866886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131252,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:37:08.819+00,4990.470889341150000000,4989.678046040000000000,-0.008267952866886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131251,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:37:03.812+00,4990.470979195450000000,4989.678046040000000000,-0.008178098566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131250,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:36:58.794+00,4990.471003940450000000,4989.678046040000000000,-0.008153353566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131249,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:36:53.76+00,4990.471022048650000000,4989.678046040000000000,-0.008135245366886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
